district_id,adi,afghani,anal,angami,ao,arabic,assamese,balti,bengali,bhili,bhotia,bhumij,bishnupuriya,bodo,chakhesang,chakru,chang,coorgi,deori,dimasa,dogri,english,gadaba,gangte,garo,gondi,gujarati,halabi,halam,hindi,hmar,ho,jatapu,juang,kabui,kannada,karbi,kashmiri,khandeshi,kharia,khasi,khezha,khiemnungan,khond,kinnauri,kisan,koch,koda,kolami,kom,konda,konkani,konyak,korku,korwa,koya,kui,kuki,kurukh,ladakhi,lahauli,lahnda,lakher,lalung,lepcha,liangmei,limbu,lotha,lushai,maithili,malayalam,malto,manipuri,mao,maram,marathi,maring,miri,mishmi,mogh,monpa,munda,mundari,nepali,nicobarese,nissi,nocte,odia,others,paite,parji,pawi,phom,pochury,punjabi,rabha,rai,rengma,sangtam,sanskrit,santali,savara,sema,sherpa,shina,sindhi,tamang,tamil,tangkhul,tangsa,telugu,thado,tibetan,tripuri,tulu,urdu,vaiphei,wancho,yimchungre,zeliang,zemi,zou
218,0,0,0,0,0,129,36,0,3474,0,0,0,0,0,0,0,0,11,0,0,0,43,0,0,0,0,9,0,0,3182493,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,149,20,0,1,0,0,15,0,0,0,0,0,0,38,5,0,0,0,12,178,0,0,0,0,0,45,0,0,0,0,8,46,0,0,0,0,57,0,0,0,0,1,0,0,0,0,143329,0,0,0,0,0,0
219,0,5,0,0,0,6,7,0,306,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,11,0,0,3860699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,564,4,0,0,0,0,4,0,0,0,0,0,16,1,42,0,0,0,20,58,0,0,0,0,0,20,0,0,0,0,5,69,0,0,0,0,1,0,0,0,0,17,0,0,0,0,89911,0,0,0,0,0,0
220,0,0,0,0,0,1295,8,0,191,1,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,1,0,0,3323253,0,1,0,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,1974,8,0,0,0,0,7,0,0,0,0,0,3,13,20,0,0,0,25,20,0,0,0,0,0,10,0,0,0,0,7,103,0,0,0,0,0,0,0,0,0,22,0,0,0,0,167869,0,0,0,0,0,0
221,4,0,0,1,0,728,3,0,544,1,0,1,0,0,0,0,0,0,0,0,0,146,0,0,0,0,18,0,0,2588644,0,5,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,1312322,5,0,0,0,0,5,0,0,0,0,0,12,0,78,0,0,0,6,182,0,0,0,0,0,652,0,0,0,0,11,33,0,0,0,0,1,0,2,0,0,44,0,0,0,2,358065,0,0,0,0,0,0
222,0,0,0,0,0,2479,23,0,362,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,46,0,0,2611357,0,1,0,0,0,29,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,72198,13,1,0,0,0,10,0,0,0,0,0,0,0,78,0,0,0,43,229,0,0,0,0,0,214,0,0,0,0,18,44,0,0,0,0,9,0,10,0,0,28,0,0,0,0,283084,0,0,0,0,0,0
223,0,0,0,0,0,550,3,0,190,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,22,0,0,1564549,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,2928,0,0,0,0,0,6,0,0,0,0,0,0,0,30,0,0,0,5,107,0,0,0,0,0,3,0,0,0,0,9,73,0,0,0,0,1,0,4,0,0,4,0,0,0,0,98285,0,0,0,0,0,0
224,0,0,0,0,0,1335,4,0,5259,1,0,0,0,0,0,0,5,4,0,0,0,344,1,0,0,0,30,0,0,2695822,0,107,0,0,0,7,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3299,0,0,0,1,0,0,0,0,0,0,1362,14,75,0,0,0,4,0,0,0,0,0,0,1,25,0,0,0,25,3007,0,0,0,0,0,295,0,0,0,0,99,13685,0,0,0,0,36,0,2,0,0,17,0,0,0,2,312695,0,0,0,0,0,0
225,0,0,0,0,0,720,0,0,2864,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,4,0,0,1862428,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,128,0,0,0,0,0,210,0,2,0,0,0,5,325,0,0,0,0,0,192,0,0,0,0,92,85514,0,0,0,0,5,0,0,0,0,0,0,0,0,0,82102,0,0,0,0,0,0
226,0,0,0,0,0,1853,6,0,2207,4,3,0,0,0,0,0,0,0,0,0,1,148,0,0,0,4,26,0,0,1266095,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,1,0,0,0,0,0,0,321,28,0,0,0,0,43,0,0,0,0,0,167,6,25,0,0,0,22,209,0,0,0,0,0,128,0,0,0,0,78,12783,0,0,0,0,10,0,17,0,0,30,0,0,1,5,83449,0,0,0,0,0,0
227,0,0,0,0,0,915,50,0,161,0,0,0,0,0,0,0,0,1,0,0,0,36,0,0,0,0,22,0,0,973679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,5176,3,0,0,0,0,0,0,0,0,0,0,0,2,51,0,0,0,4,362,0,0,0,0,0,78,0,0,0,0,23,3036,0,0,0,0,0,0,9,0,0,1,0,0,0,1,17266,0,0,0,0,0,0
228,0,0,0,0,0,258,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,605196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,155,3,0,0,0,0,2,0,0,0,0,0,0,784,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29893,0,0,0,0,0,0
229,0,0,0,0,0,323,0,0,69,1,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,46,0,0,2693053,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,320,21,0,0,0,0,1,0,0,0,0,0,3,3,12,0,0,0,25,19614,0,0,0,0,0,13,0,0,0,0,6,1,0,0,0,0,0,0,46,0,0,0,0,0,0,4,163859,0,0,0,0,0,0
230,1,0,0,1,0,675,63,0,10578,6,1,0,0,0,0,0,0,16,0,0,12,1493,0,0,0,9,658,1,0,5440139,0,485,0,0,0,51,0,2,0,19,0,0,0,6,0,0,0,0,0,0,3,3,0,0,13,0,0,0,872,0,0,0,0,0,0,0,0,0,2,72268,411,4,6,0,0,118,0,0,0,0,0,22,47,554,0,0,0,591,1594,0,0,0,0,0,2990,0,0,0,0,119,888,0,0,0,0,171,0,183,0,0,154,0,0,0,2,303234,0,0,0,0,0,0
231,0,0,0,0,0,1,3,0,230,0,0,0,0,0,0,0,0,0,0,0,6,108,0,0,0,0,3,0,0,2659172,0,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,168,3,0,0,0,0,11,0,0,0,0,0,3,0,4,0,0,0,10,80,0,0,0,0,0,237,0,0,0,0,1,6,0,0,0,0,15,0,6,0,0,5,0,0,0,0,68191,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,42,0,0,1692947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,46,2,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,3,51,0,0,0,0,0,89,0,0,0,0,1,3,2,0,0,0,0,0,4,0,0,7,0,0,0,0,12785,0,0,0,0,0,0
233,0,0,0,0,0,232,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,1588775,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2405,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,120,0,0,0,0,0,27,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,34706,0,0,0,0,0,0
234,0,0,0,0,0,52,1,0,204,0,0,0,0,0,0,0,0,5,0,0,0,145,0,0,0,0,144,0,0,2820075,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8023,0,0,0,0,0,0,0,0,0,0,148,3,1,0,0,0,5,0,0,0,0,0,0,0,54,0,0,0,148,186,0,0,0,0,0,632,0,0,0,0,1,20,0,0,0,0,0,0,161,0,0,64,0,0,0,0,129820,0,0,0,0,0,0
235,0,0,0,0,0,354,1,0,169,89,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,46,0,0,2407534,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,194,34,0,0,0,0,10,0,0,0,0,0,1,2,9,0,0,0,28,17,0,0,0,0,0,15,0,0,0,0,12,5,0,0,0,0,0,0,6,0,0,7,0,0,0,0,131342,0,0,0,0,0,0
236,0,0,0,0,0,487,290,0,1543,162,4,6,0,0,0,0,0,0,0,0,43,167,0,0,0,0,454,0,0,4075376,0,1,0,0,0,52,0,203,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,606,432,0,15,0,0,143,0,0,0,0,0,64,8,43,0,0,0,238,207,0,0,0,0,0,530,0,0,0,0,1,163,0,0,0,0,22,0,280,0,0,359,1,17,1,0,309322,0,0,0,0,0,0
237,0,0,0,0,0,200,2,0,105,33,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,62,0,0,2046288,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3784,30,0,1,0,0,20,0,0,0,0,0,1,0,0,0,0,0,10,7,0,0,0,0,0,13,0,0,0,0,0,585,0,0,0,0,0,0,3,0,0,9,0,0,0,0,167934,0,0,0,0,0,0
238,0,0,0,0,0,607,9,0,273,470,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,1,42,0,0,1574387,0,1,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,88,9,0,1,0,0,8,0,0,0,0,0,4,10,20,0,0,0,6,7,0,0,0,0,0,25,0,0,0,0,16,64395,0,0,0,0,9,0,11,0,0,5,0,0,0,0,119883,0,0,0,0,0,0
239,0,0,0,0,0,185,7,0,65,3,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,5,0,0,1069940,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,595,6,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,13,2,0,0,0,0,0,8,0,0,0,0,1,44,0,0,0,0,0,0,3,0,0,12,0,0,0,0,54365,0,0,0,0,0,0
240,0,0,0,0,0,7,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,665059,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,644,0,0,0,0,0,19,0,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,4,0,0,0,6,34792,0,0,0,0,0,0
241,1,0,0,0,3,0,135,0,471,0,6298,0,5,18,0,0,0,0,0,0,28,22,0,0,1,22,23,0,0,3671,3,0,0,0,0,23,0,3,0,4,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,4,0,0,0,1,13860,0,3719,0,9,52,75,0,38,0,1,96,0,0,0,0,0,8,8,10157,1,0,0,124,232,1,1,0,0,0,767,4,532,0,0,0,135,0,0,1585,0,0,1121,65,0,0,131,0,27,0,0,189,1,0,0,0,0,0
242,0,0,0,8,2,8,80,0,531,0,6754,0,0,7,0,0,0,0,0,0,18,13,0,1,3,67,3,0,0,3324,0,0,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,43,0,0,0,0,9490,3,25357,0,5,50,21,0,38,2,0,49,0,1,0,0,0,1,0,79326,0,0,0,14,1474,0,0,0,0,0,13,2,2381,0,0,0,3,0,0,4172,0,1,2782,15,1,0,8,0,4,2,0,326,1,1,0,0,0,0
243,0,0,0,3,0,0,153,0,1212,0,5698,0,0,5,0,0,5,0,0,0,1,6,0,0,0,25,20,0,0,7474,0,0,0,0,0,5,0,3,0,4,5,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,18,11,0,0,0,3,5297,0,5249,6,6,155,40,0,22,0,0,139,0,0,5,0,82,7,1,106702,0,0,0,138,1575,1,0,0,0,0,118,4,2423,0,0,0,15,0,0,4684,0,0,3610,48,0,0,172,1,1298,0,0,395,0,0,0,0,0,0
244,8,0,0,5,0,1,480,0,4772,0,23139,0,3,35,0,0,1,0,0,1,214,71,0,0,11,89,151,0,0,34117,0,0,0,0,10,339,8,21,1,8,20,0,0,0,2,0,0,33,0,0,0,20,0,0,0,0,0,3,35,22,0,0,0,1,9666,0,4408,1,29,339,763,0,285,4,1,854,0,0,0,0,7,19,7,186015,25,3,0,709,2052,8,0,0,0,0,1056,9,2135,0,0,0,157,0,1,3240,0,1,4221,634,11,0,724,19,1456,12,0,1091,0,0,0,0,0,0
245,174,0,0,4,2,1,1943,0,1226,0,30414,0,0,127,0,0,0,0,1,0,110,0,0,0,16,0,17,0,0,5107,2,0,0,0,0,94,60,3,0,1,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,4,2,0,2,0,0,0,0,0,2,13,171,145,0,113,0,0,131,0,8,1,0,3929,12,9,3502,0,464,2,75,264,1,0,0,0,0,1194,0,1,16,0,0,61,1,0,34,0,1,50,66,0,8,112,0,132,0,0,123,0,6,0,0,0,0
246,2005,0,2,5,15,0,3500,1,3053,0,25078,0,17,572,0,0,0,0,16,2,118,9,0,1,124,4,80,0,5,8252,8,0,0,0,2,163,21,19,0,5,16,0,0,0,2,0,0,0,0,0,0,7,0,1,0,0,0,6,29,4,0,0,0,0,7,0,7,8,51,373,585,1,247,9,0,524,0,60,19,0,2728,20,17,14333,0,1985,9,751,15644,4,0,0,0,0,470,7,9,0,0,1,145,1,13,120,0,5,226,466,0,6,425,16,1382,6,0,103,3,16,0,0,2,1
247,588,0,0,0,0,0,754,0,544,0,1689,0,5,80,0,0,0,0,0,0,4,6,0,0,252,0,1,0,0,1812,0,0,0,0,1,4,25,2,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,9,0,0,0,0,0,0,0,2,0,4,217,91,0,22,1,0,12,0,39,4,0,76,23,13,1882,0,65339,20,63,2953,0,32,0,0,0,30,3,1669,0,0,0,7,0,0,12,0,1,5,21,0,12,3,0,335,0,0,3,0,12,0,0,0,0
248,14561,0,1,10,68,0,8768,0,18562,1,155,0,13,1477,2,2,1,0,290,8,59,18,0,1,70,8,68,1,0,14427,3,0,0,0,19,65,1349,18,0,2,86,0,0,0,4,0,4,0,0,0,0,20,1,0,0,0,0,42,70,8,12,0,2,0,3,0,1,11,82,646,1249,0,795,34,5,413,0,1475,183,0,1108,214,4,7961,1,96309,605,680,2157,15,1,0,0,0,349,18,185,12,0,11,68,40,4,10,0,0,38,169,5,329,222,12,214,12,1,288,2,355,0,0,0,1
249,12475,0,0,0,0,0,564,0,742,0,0,0,0,68,0,0,0,0,2,149,13,3,0,0,9,3,11,0,0,1882,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,14,52,121,0,23,0,0,60,0,127,1,0,4,6,0,874,0,65686,14,258,108,0,0,0,0,0,55,0,1,0,0,0,2,16,0,0,0,0,8,22,0,7,15,0,4,0,0,17,0,7,0,0,0,0
250,88295,0,0,2,1,0,2215,0,2522,1,2311,0,0,555,0,0,0,0,35,0,16,5,0,0,47,0,39,0,0,7760,0,0,0,0,5,12,4,1,0,1,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,7,2,23,67,269,0,144,7,0,138,0,470,21,0,573,16,3,3071,0,1492,45,558,205,0,0,0,0,0,625,12,0,0,0,4,35,6,0,6,0,0,13,107,9,31,84,1,21,0,0,262,0,15,0,0,0,0
251,68185,0,3,4,15,0,2752,0,4241,0,3,0,5,1690,0,0,0,0,27,52,3,24,0,0,120,0,8,0,0,7202,0,0,0,0,0,9,16,6,0,0,20,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,3,17,0,0,0,0,1,0,0,0,1,52,141,150,0,174,5,0,156,0,1529,185,0,107,3,8,10173,0,581,40,511,427,9,0,0,0,0,94,21,7,0,2,0,46,30,7,4,0,5,16,31,3,14,32,15,90,0,0,93,2,33,0,0,0,0
252,26095,0,0,0,0,0,630,0,503,1,2310,0,0,93,0,0,0,1,17,0,9,0,0,0,40,0,45,0,0,1979,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,8,0,0,36,91,0,55,9,0,89,0,150,167,0,210,0,0,1569,0,201,2,673,96,0,0,0,0,0,55,0,0,0,0,0,11,5,0,0,0,0,5,13,0,4,10,0,60,0,0,54,1,11,0,0,0,0
253,1136,202,3,2,1716,0,5183,0,47670,0,11,0,2,388,0,1,4,0,1450,1,126,3,0,2,31,7,35,0,26,14900,0,0,0,0,2,24,1,17,0,102,16,3,8,0,0,101,0,0,0,0,0,13,1,0,0,0,0,41,186,0,0,0,6,8,0,1,2,12,231,288,272,0,515,10,41,103,1,119,55,18,3295,342,959,10511,0,938,2452,625,21814,25,6,0,13,0,115,21,3,1,1,0,265,7,61,1,0,0,26,41,30,29767,205,8,711,47,0,61,1,770,4,4,0,0
254,708,0,0,6,38,0,1640,0,2520,1,3,0,9,82,0,0,756,0,16,2,161,2,0,0,5846,0,10,0,0,4904,0,6,0,0,15,32,8,2,0,31,16,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,1,5,172,0,0,0,0,0,0,0,11,1,37,67,201,0,195,10,0,54,0,53,76,0,147,53,28,1978,0,646,26704,231,473,1,0,0,636,0,59,0,0,0,0,0,13,4,3,2,0,0,16,56,2,6026,156,5,63,3,0,39,0,56925,1,1,1,0
255,484,0,2,0,1,2,1949,0,1832,0,5,0,9,224,0,0,0,0,17,0,24,12,0,0,12,1,2,0,0,2222,0,0,0,0,0,3,21,1,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,103,0,0,0,0,0,0,0,0,8,32,96,156,0,44,1,0,94,0,548,16,0,45,36,8,2006,0,72200,24,201,371,0,0,0,0,0,33,2,7,0,0,0,11,12,2,0,0,0,7,29,1,5,7,0,9,1,0,43,0,28,0,1,0,0
256,79,0,0,0,0,0,127,0,110,0,475,0,0,29,0,0,0,0,1,0,0,3,0,0,1,0,2,0,0,341,0,0,0,0,0,8,16,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,2,13,0,15,0,0,10,0,131,1,0,5,5,2,198,0,88449,0,6,46,2,0,0,0,0,5,0,1933,1,0,0,1,0,2,0,0,0,0,9,0,3,0,0,8,2,0,19,0,0,0,0,0,0
257,81,0,0,0,14,0,216,0,174,0,1,0,0,6,0,0,0,0,5,0,8,10,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,20,17,0,9,0,0,16,0,70,5501,0,2,3,2,1136,0,47,1,69,49,0,0,0,0,0,9,0,4,0,0,0,23,0,0,5,0,0,20,2,0,3,27,0,18,0,0,9,0,0,0,0,0,0
258,13724,0,0,7,4,9,2027,0,3805,0,0,0,0,267,0,0,0,0,49,0,0,7,1,0,17,5,6,0,0,4896,0,0,0,0,0,5,11,16,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,32,0,41,397,194,0,136,1,3,58,0,3799,8191,0,16,226,23,13135,0,513,106,478,798,0,0,0,0,0,28,0,46,0,0,12,177,6,0,4,0,0,277,29,0,55,65,0,110,0,0,95,0,98,0,0,0,0
259,11247,0,1,4,16,0,21396,1,12625,2,3,2,4,1423,0,0,1,0,2909,1,97,6,0,0,12,18,38,0,0,20607,1,0,0,0,0,89,4,12,0,68,17,0,1,0,0,0,0,0,0,0,0,3,2,0,68,0,0,7,153,0,0,0,2,0,0,0,47,9,666,370,391,1,324,2,0,382,0,1783,12283,37,134,453,293,21872,0,798,273,1453,29979,2,50,0,0,0,226,5,2,0,0,0,781,102,1,13,0,0,325,118,0,275,248,1,917,19,0,77,0,174,0,0,0,0
260,189,0,0,0,1,0,287,0,450,2,0,0,0,14,0,0,0,0,9,0,246,0,0,0,0,0,0,0,0,1488,0,0,0,0,0,23,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,0,0,0,3,0,185,20,67,0,24,0,0,57,0,41,15313,0,19,15,9,1116,0,97,11,188,222,1,0,0,0,0,327,0,30,0,0,0,43,13,0,0,0,0,25,67,0,1,42,0,483,0,0,8,0,0,0,0,0,0
261,10,0,2,39,1476,4,1478,0,2879,0,0,0,0,77,45,1,29,0,0,4,45,10,0,0,8,4,0,0,1,2294,9,0,0,0,12,1,2,1,1,1,14,1,27,0,0,0,1,0,0,0,0,0,236640,0,0,0,0,173,43,0,0,0,0,0,0,0,1,218,28,29,168,0,340,13,2,146,0,40,0,0,0,38,19,2153,0,3,9,171,418,4,0,0,439,9,42,6,0,27,231,0,2,0,109,0,0,0,5,32,26,9,15,2,1,29,0,64,7,13,47,13,0,0
262,2,1,2,283,168250,0,2659,0,2124,2,1,0,0,118,167,24,2777,0,0,2,18,28,0,0,42,1,22,0,2,4096,1,0,0,1,6,12,28,3,0,9,60,5,590,0,0,0,0,0,0,0,0,6,1117,0,0,0,0,94,122,0,0,0,4,0,0,3,0,798,63,194,146,0,330,38,8,37,4,0,1,0,0,22,12,3307,0,12,3,262,3079,3,1,1,1763,40,71,0,0,103,838,0,22,0,194,4,0,7,0,41,15,12,27,2,1,13,0,74,4,23,274,80,3,8
263,2,0,1,67,529,4,229,0,552,1,0,0,2,29,75,1,57,0,0,2,71,16,0,1,5,0,7,0,0,1392,0,2,0,0,17,16,1,14,0,2,6,1,29,0,0,0,1,0,0,1,0,3,58,0,0,0,0,22,10,0,0,0,0,0,0,0,0,246,26,77,72,0,147,29,2,46,0,0,0,0,0,13,0,536,0,1,0,44,134503,6,0,0,36,10,43,1,0,50,167,0,4,0,831,0,0,1,0,30,18,1,16,2,0,16,0,25,0,1,510,20,0,1
264,2,0,7,170,1141,0,1095,0,1976,4,0,0,0,814,129,1,52,0,0,9,12,45,0,0,78,0,0,0,0,2570,0,0,0,0,16,7,78,0,0,16,4,3,36,0,0,0,0,0,0,0,0,0,108,0,0,0,0,59,46,0,0,0,0,0,1,6,0,150506,27,23,75,0,173,43,3,86,0,2,0,7,0,6,16,1389,0,3,2,235,4066,3,0,0,45,10,36,4,0,169,177,0,10,0,462,0,0,0,0,17,8,5,35,0,0,9,0,27,1,1,124,53,0,0
265,39,4,137,28305,41925,7,8175,0,57695,12,121,10,80,4746,6820,673,1789,1,5,4803,450,228,0,3,1725,8,159,0,1,37480,22,2,0,0,2635,191,314,27,4,79,107,538,1978,1,0,8,4,0,0,32,0,17,2907,0,0,3,0,7549,408,0,0,2,2,14,23,95,20,18353,433,641,1207,0,5968,2463,70,1895,75,27,19,2,8,99,27,21596,0,20,41,2434,80537,74,8,3,2494,650,823,82,11,3044,5634,0,55,14,3867,2,0,73,44,646,1481,91,859,130,73,199,0,749,69,32,4644,4527,125,10
266,7,0,2,645,543,4,433,0,786,1,0,0,0,40,5701,87847,55,0,0,1,6,13,0,0,12,0,5,0,0,1610,0,0,0,0,12,9,13,4,0,5,22,32770,58,0,0,0,0,0,0,0,0,14,120,0,0,0,0,156,19,0,0,0,0,0,0,23,2,411,38,33,108,0,208,7294,3,15,1,1,0,0,2,21,4,1238,0,6,10,64,1358,14,0,5,28,20164,40,0,4,121,256,0,12,0,151,6,0,0,15,32,103,2,6,1,1,7,0,20,0,6,599,52,10,10
267,6,0,0,111,1382,0,334,0,825,0,0,0,0,15,84,22,59979,0,0,5,104,0,0,0,17,0,7,0,0,1375,0,0,0,0,6,9,2,2,0,0,5,6,58018,0,0,0,2,0,0,0,0,0,71,0,0,0,0,35,10,0,0,0,0,1,0,0,0,221,220,118,134,0,89,23,5,41,1,0,0,0,0,11,5,481,0,2,1,38,1179,2,0,0,371,10,33,0,2,42,32392,0,5,0,170,0,0,0,0,21,19,2,6,1,0,1,0,19,0,2,38461,34,1,0
268,0,0,0,11,261,0,216,0,447,0,0,0,0,2,2,3,14,0,0,0,0,7,0,0,0,0,0,0,0,258,0,0,0,0,1,0,0,0,0,0,2,0,20,0,0,0,0,0,0,0,0,0,925,0,0,0,0,1,23,0,0,0,0,0,0,0,0,41,0,8,17,0,53,6,2,6,1,0,0,0,0,1,0,379,0,0,0,0,39,0,0,0,47294,7,0,0,0,4,20,0,5,0,376,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,18,8,0,0
269,0,0,0,28,169,0,78,0,386,0,0,0,0,13,30,2,40,0,0,0,0,9,0,0,7,0,5,0,0,675,0,0,0,0,6,0,2,0,0,6,381,6,53,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,1,1,2,0,0,0,78,2,28,65,0,47,17,1,28,4,0,0,0,0,7,0,168,0,0,0,758,8115,0,0,0,21,29,11,1,0,8,34247,0,1,0,364,0,0,0,0,1,14,7,0,0,0,0,0,0,0,0,28069,2,0,0
270,17,0,31,121517,14378,0,2209,0,5234,0,13,0,43,1103,3272,2283,762,1,0,43,529,53,0,6,406,4,57,0,0,10247,29,7,0,0,500,89,134,26,0,45,111,865,1071,0,5,0,0,0,0,11,0,8,2012,0,0,0,0,637,239,0,0,0,4,7,21,138,9,6304,300,308,843,0,1877,4196,130,342,10,16,13,0,0,58,124,9812,0,33,6,413,7535,39,0,0,1083,482,1134,32,0,57728,1650,0,40,0,1693,0,0,0,28,284,261,21,193,9,131,62,1,93,26,13,1142,1143,203,1
